candidate_id,composition,n_elements,Al,Co,Cr,Cu,Fe,Mn,Mo,Nb,Ni,Ti,V,W,composition_sum,valid_composition
CAND_00898,Mo35.00Ti15.77V19.92W29.31,4,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,15.77,19.92,29.31,100.0,True
CAND_00899,Al10.37Cu11.07Mn33.71Mo21.02Nb15.87Ti7.96,6,10.37,0.0,0.0,11.07,0.0,33.71,21.02,15.87,0.0,7.96,0.0,0.0,100.0,True
CAND_00900,Al23.56Co26.41Cu15.37Fe15.97Ni10.66Ti8.03,6,23.56,26.41,0.0,15.37,15.97,0.0,0.0,0.0,10.66,8.03,0.0,0.0,100.0,True
CAND_00901,Cr25.96Cu25.23Fe25.63Ni8.00W15.18,5,0.0,0.0,25.96,25.23,25.63,0.0,0.0,0.0,8.0,0.0,0.0,15.18,100.0,True
CAND_00902,Co10.52Cr10.57Nb22.07Ni7.16V11.58W38.10,6,0.0,10.52,10.57,0.0,0.0,0.0,0.0,22.07,7.16,0.0,11.58,38.1,100.0,True
CAND_00903,Al19.52Cu10.08Fe16.65Mo27.68V13.66W12.41,6,19.52,0.0,0.0,10.08,16.65,0.0,27.68,0.0,0.0,0.0,13.66,12.41,100.0,True
CAND_00904,Cr25.19Nb25.75Ti21.91W27.15,4,0.0,0.0,25.19,0.0,0.0,0.0,0.0,25.75,0.0,21.91,0.0,27.15,100.0,True
CAND_00905,Al18.51Co10.32Nb8.94Ti29.80V20.80W11.63,6,18.51,10.32,0.0,0.0,0.0,0.0,0.0,8.94,0.0,29.8,20.8,11.63,100.0,True
CAND_00906,Cu20.30Mo14.63Nb37.42V17.35W10.30,5,0.0,0.0,0.0,20.3,0.0,0.0,14.63,37.42,0.0,0.0,17.35,10.3,99.99999999999999,True
CAND_00907,Cr26.57Mn18.44Mo5.60Ni9.74Ti18.98W20.67,6,0.0,0.0,26.57,0.0,0.0,18.44,5.6,0.0,9.74,18.98,0.0,20.67,100.00000000000001,True
CAND_00908,Al36.95Fe26.09Mn10.65Mo5.35W20.96,5,36.95,0.0,0.0,0.0,26.09,10.65,5.35,0.0,0.0,0.0,0.0,20.96,100.0,True
CAND_00909,Al19.35Cr24.25Cu14.36Mo16.15Nb25.89,5,19.35,0.0,24.25,14.36,0.0,0.0,16.15,25.89,0.0,0.0,0.0,0.0,100.0,True
CAND_00910,Co22.34Cu34.83Mo15.00Ti15.31W12.52,5,0.0,22.34,0.0,34.83,0.0,0.0,15.0,0.0,0.0,15.31,0.0,12.52,100.0,True
CAND_00911,Co28.37Cr5.65Fe15.80Mo16.33Ni33.85,5,0.0,28.37,5.65,0.0,15.8,0.0,16.33,0.0,33.85,0.0,0.0,0.0,100.0,True
CAND_00912,Al11.14Co15.95Fe26.87Ni20.10W25.94,5,11.14,15.95,0.0,0.0,26.87,0.0,0.0,0.0,20.1,0.0,0.0,25.94,100.0,True
CAND_00913,Co30.41Cu35.48Mn20.49Ti13.62,4,0.0,30.41,0.0,35.48,0.0,20.49,0.0,0.0,0.0,13.62,0.0,0.0,100.0,True
CAND_00914,Al13.62Co9.76Cr36.35Mo23.13Ti17.14,5,13.62,9.76,36.35,0.0,0.0,0.0,23.13,0.0,0.0,17.14,0.0,0.0,100.0,True
CAND_00915,Al22.58Fe23.74Mo15.48Nb18.45Ni10.91Ti8.84,6,22.58,0.0,0.0,0.0,23.74,0.0,15.48,18.45,10.91,8.84,0.0,0.0,100.0,True
CAND_00916,Cr24.99Cu17.78Fe19.44Nb12.57Ti25.22,5,0.0,0.0,24.99,17.78,19.44,0.0,0.0,12.57,0.0,25.22,0.0,0.0,100.0,True
CAND_00917,Cr25.89Fe23.34Mn12.22Nb24.93V13.62,5,0.0,0.0,25.89,0.0,23.34,12.22,0.0,24.93,0.0,0.0,13.62,0.0,100.0,True
CAND_00918,Cu21.89Mo19.00Nb23.98Ni35.13,4,0.0,0.0,0.0,21.89,0.0,0.0,19.0,23.98,35.13,0.0,0.0,0.0,100.0,True
CAND_00919,Cr34.59Ni36.51Ti19.10W9.80,4,0.0,0.0,34.59,0.0,0.0,0.0,0.0,0.0,36.51,19.1,0.0,9.8,99.99999999999999,True
CAND_00920,Co23.24Cu22.81Mn16.61Nb7.27Ni14.67V15.40,6,0.0,23.24,0.0,22.81,0.0,16.61,0.0,7.27,14.67,0.0,15.4,0.0,100.0,True
CAND_00921,Al14.97Cu11.88Mn7.81Mo17.65Ti41.80V5.89,6,14.97,0.0,0.0,11.88,0.0,7.81,17.65,0.0,0.0,41.8,5.89,0.0,100.0,True
CAND_00922,Co6.10Cr8.75Cu21.37Fe30.32Mo21.26W12.20,6,0.0,6.1,8.75,21.37,30.32,0.0,21.26,0.0,0.0,0.0,0.0,12.2,100.0,True
CAND_00923,Al28.22Cr8.97Cu23.28Fe10.92V28.61,5,28.22,0.0,8.97,23.28,10.92,0.0,0.0,0.0,0.0,0.0,28.61,0.0,100.0,True
CAND_00924,Al12.58Cr25.66Mn14.28Ti16.46V18.14W12.88,6,12.58,0.0,25.66,0.0,0.0,14.28,0.0,0.0,0.0,16.46,18.14,12.88,100.0,True
CAND_00925,Co5.42Cr25.17Mn35.49Mo7.35Nb9.94Ti16.63,6,0.0,5.42,25.17,0.0,0.0,35.49,7.35,9.94,0.0,16.63,0.0,0.0,100.0,True
CAND_00926,Fe31.08Mn15.03Mo11.01Nb10.51Ni32.37,5,0.0,0.0,0.0,0.0,31.08,15.03,11.01,10.51,32.37,0.0,0.0,0.0,100.0,True
CAND_00927,Al18.72Co20.32Cr14.34Cu7.30Nb24.91V14.41,6,18.72,20.32,14.34,7.3,0.0,0.0,0.0,24.91,0.0,0.0,14.41,0.0,99.99999999999999,True
CAND_00928,Co31.06Fe34.11Mo10.09V14.91W9.83,5,0.0,31.06,0.0,0.0,34.11,0.0,10.09,0.0,0.0,0.0,14.91,9.83,100.0,True
CAND_00929,Cr20.99Mn23.80Mo10.98V15.89W28.34,5,0.0,0.0,20.99,0.0,0.0,23.8,10.98,0.0,0.0,0.0,15.89,28.34,100.0,True
CAND_00930,Cr25.73Mo43.47Nb20.34Ni10.46,4,0.0,0.0,25.73,0.0,0.0,0.0,43.47,20.34,10.46,0.0,0.0,0.0,100.0,True
CAND_00931,Al28.40Cr28.61Cu10.90Fe12.54W19.55,5,28.4,0.0,28.61,10.9,12.54,0.0,0.0,0.0,0.0,0.0,0.0,19.55,99.99999999999999,True
CAND_00932,Al25.93Mn28.18Ni9.11Ti36.78,4,25.93,0.0,0.0,0.0,0.0,28.18,0.0,0.0,9.11,36.78,0.0,0.0,100.0,True
CAND_00933,Cr10.69Fe6.62Nb40.36Ni42.33,4,0.0,0.0,10.69,0.0,6.62,0.0,0.0,40.36,42.33,0.0,0.0,0.0,100.0,True
CAND_00934,Al9.02Co5.10Cr27.11Cu25.21Mo14.15Ni19.41,6,9.02,5.1,27.11,25.21,0.0,0.0,14.15,0.0,19.41,0.0,0.0,0.0,100.0,True
CAND_00935,Cu21.20Fe43.20Ni13.25V22.35,4,0.0,0.0,0.0,21.2,43.2,0.0,0.0,0.0,13.25,0.0,22.35,0.0,100.0,True
CAND_00936,Al34.37Cr21.99Fe16.65Mn6.33V20.66,5,34.37,0.0,21.99,0.0,16.65,6.33,0.0,0.0,0.0,0.0,20.66,0.0,99.99999999999999,True
CAND_00937,Al20.48Fe19.46Ni16.79V11.00W32.27,5,20.48,0.0,0.0,0.0,19.46,0.0,0.0,0.0,16.79,0.0,11.0,32.27,100.0,True
CAND_00938,Al8.74Cr6.75Cu23.20Ti40.18V21.13,5,8.74,0.0,6.75,23.2,0.0,0.0,0.0,0.0,0.0,40.18,21.13,0.0,100.0,True
CAND_00939,Co13.53Cu30.49Fe13.59Mo29.16Ti6.67V6.56,6,0.0,13.53,0.0,30.49,13.59,0.0,29.16,0.0,0.0,6.67,6.56,0.0,100.0,True
CAND_00940,Cr13.55Cu6.37Mn13.45Mo43.36Ni23.27,5,0.0,0.0,13.55,6.37,0.0,13.45,43.36,0.0,23.27,0.0,0.0,0.0,100.0,True
CAND_00941,Al37.05Co13.82Fe17.67Nb14.61Ni16.85,5,37.05,13.82,0.0,0.0,17.67,0.0,0.0,14.61,16.85,0.0,0.0,0.0,100.0,True
CAND_00942,Al24.94Cu21.55Fe31.47Nb22.04,4,24.94,0.0,0.0,21.55,31.47,0.0,0.0,22.04,0.0,0.0,0.0,0.0,100.0,True
CAND_00943,Al24.96Cu14.96Mo11.16Ti25.14V23.78,5,24.96,0.0,0.0,14.96,0.0,0.0,11.16,0.0,0.0,25.14,23.78,0.0,100.0,True
CAND_00944,Co25.17Cr14.75Fe14.25Nb19.71W26.12,5,0.0,25.17,14.75,0.0,14.25,0.0,0.0,19.71,0.0,0.0,0.0,26.12,100.0,True
CAND_00945,Fe10.25Ni24.99Ti40.45W24.31,4,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,24.99,40.45,0.0,24.31,100.0,True
CAND_00946,Co11.49Cr16.21Cu11.87Fe22.94Ni14.64Ti22.85,6,0.0,11.49,16.21,11.87,22.94,0.0,0.0,0.0,14.64,22.85,0.0,0.0,100.0,True
CAND_00947,Cr17.91Cu10.66Fe19.62Ni23.73V28.08,5,0.0,0.0,17.91,10.66,19.62,0.0,0.0,0.0,23.73,0.0,28.08,0.0,100.0,True
CAND_00948,Al10.76Cr33.20Mn16.00Mo26.90W13.14,5,10.76,0.0,33.2,0.0,0.0,16.0,26.9,0.0,0.0,0.0,0.0,13.14,100.0,True
CAND_00949,Al7.32Cu18.28Mn19.38Mo5.30V26.90W22.82,6,7.32,0.0,0.0,18.28,0.0,19.38,5.3,0.0,0.0,0.0,26.9,22.82,100.0,True
CAND_00950,Cu15.98Fe29.01V29.37W25.64,4,0.0,0.0,0.0,15.98,29.01,0.0,0.0,0.0,0.0,0.0,29.37,25.64,100.0,True
CAND_00951,Co28.93Mn16.51Mo13.94Nb12.38V28.24,5,0.0,28.93,0.0,0.0,0.0,16.51,13.94,12.38,0.0,0.0,28.24,0.0,99.99999999999999,True
CAND_00952,Al20.15Co31.69Cr14.56Cu27.59W6.01,5,20.15,31.69,14.56,27.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,100.00000000000001,True
CAND_00953,Al35.70Cr27.98Fe25.75Nb10.57,4,35.7,0.0,27.98,0.0,25.75,0.0,0.0,10.57,0.0,0.0,0.0,0.0,100.0,True
CAND_00954,Al24.39Co28.40Fe16.35Mo8.39Ti22.47,5,24.39,28.4,0.0,0.0,16.35,0.0,8.39,0.0,0.0,22.47,0.0,0.0,100.0,True
CAND_00955,Cr28.32Fe11.85Mn26.45Ti33.38,4,0.0,0.0,28.32,0.0,11.85,26.45,0.0,0.0,0.0,33.38,0.0,0.0,100.0,True
CAND_00956,Cu16.80Mo10.59Nb8.91Ni25.88Ti37.82,5,0.0,0.0,0.0,16.8,0.0,0.0,10.59,8.91,25.88,37.82,0.0,0.0,100.0,True
CAND_00957,Al19.59Cr18.93Cu28.96Ni9.43W23.09,5,19.59,0.0,18.93,28.96,0.0,0.0,0.0,0.0,9.43,0.0,0.0,23.09,100.0,True
CAND_00958,Cu8.65Fe35.37Mo14.24Nb15.30Ti11.15V15.29,6,0.0,0.0,0.0,8.65,35.37,0.0,14.24,15.3,0.0,11.15,15.29,0.0,100.0,True
CAND_00959,Co20.29Cr9.40Fe13.81Mo27.57Ni20.24Ti8.69,6,0.0,20.29,9.4,0.0,13.81,0.0,27.57,0.0,20.24,8.69,0.0,0.0,99.99999999999999,True
CAND_00960,Al37.55Cr34.69Cu6.86Fe6.29Mn5.32Nb9.29,6,37.55,0.0,34.69,6.86,6.29,5.32,0.0,9.29,0.0,0.0,0.0,0.0,100.0,True
CAND_00961,Al27.83Co31.70Mn27.82Ti12.65,4,27.83,31.7,0.0,0.0,0.0,27.82,0.0,0.0,0.0,12.65,0.0,0.0,100.0,True
CAND_00962,Cr27.99Cu19.95Ni31.22V20.84,4,0.0,0.0,27.99,19.95,0.0,0.0,0.0,0.0,31.22,0.0,20.84,0.0,100.0,True
CAND_00963,Al14.76Co8.46Mn33.32Ti27.03W16.43,5,14.76,8.46,0.0,0.0,0.0,33.32,0.0,0.0,0.0,27.03,0.0,16.43,100.0,True
CAND_00964,Co12.03Cr39.30Cu6.63Nb27.79W14.25,5,0.0,12.03,39.3,6.63,0.0,0.0,0.0,27.79,0.0,0.0,0.0,14.25,100.0,True
CAND_00965,Fe27.48Mn25.87Nb6.49Ti12.42W27.74,5,0.0,0.0,0.0,0.0,27.48,25.87,0.0,6.49,0.0,12.42,0.0,27.74,100.0,True
CAND_00966,Cu15.69Mn14.14Mo9.44Nb25.38Ni13.14V22.21,6,0.0,0.0,0.0,15.69,0.0,14.14,9.44,25.38,13.14,0.0,22.21,0.0,100.0,True
CAND_00967,Co23.17Cr29.61Mn17.05Nb12.71Ni17.46,5,0.0,23.17,29.61,0.0,0.0,17.05,0.0,12.71,17.46,0.0,0.0,0.0,100.0,True
CAND_00968,Al29.57Mo22.40Nb11.96Ni20.32W15.75,5,29.57,0.0,0.0,0.0,0.0,0.0,22.4,11.96,20.32,0.0,0.0,15.75,100.0,True
CAND_00969,Cu32.32Mo24.32Ti26.87V5.31W11.18,5,0.0,0.0,0.0,32.32,0.0,0.0,24.32,0.0,0.0,26.87,5.31,11.18,100.0,True
CAND_00970,Al21.40Cu5.58Fe44.88Mo7.08Ni13.12Ti7.94,6,21.4,0.0,0.0,5.58,44.88,0.0,7.08,0.0,13.12,7.94,0.0,0.0,100.0,True
CAND_00971,Co7.29Cu14.59Mn7.18Mo33.94V37.00,5,0.0,7.29,0.0,14.59,0.0,7.18,33.94,0.0,0.0,0.0,37.0,0.0,100.0,True
CAND_00972,Co41.99Cr26.69Nb24.42Ti6.90,4,0.0,41.99,26.69,0.0,0.0,0.0,0.0,24.42,0.0,6.9,0.0,0.0,100.00000000000001,True
CAND_00973,Co32.08Cu11.63Nb36.58Ni6.65Ti13.06,5,0.0,32.08,0.0,11.63,0.0,0.0,0.0,36.58,6.65,13.06,0.0,0.0,100.0,True
CAND_00974,Al24.17Fe27.33Mo8.06Ti6.58V33.86,5,24.17,0.0,0.0,0.0,27.33,0.0,8.06,0.0,0.0,6.58,33.86,0.0,100.0,True
CAND_00975,Co35.68Cr37.51Mo10.66V16.15,4,0.0,35.68,37.51,0.0,0.0,0.0,10.66,0.0,0.0,0.0,16.15,0.0,100.0,True
CAND_00976,Al19.68Cu22.52Mn23.96Mo19.95W13.89,5,19.68,0.0,0.0,22.52,0.0,23.96,19.95,0.0,0.0,0.0,0.0,13.89,100.0,True
CAND_00977,Al6.55Co14.50Mo24.63Ti28.53W25.79,5,6.55,14.5,0.0,0.0,0.0,0.0,24.63,0.0,0.0,28.53,0.0,25.79,100.0,True
CAND_00978,Cu32.66Mn39.75Mo12.26Ti15.33,4,0.0,0.0,0.0,32.66,0.0,39.75,12.26,0.0,0.0,15.33,0.0,0.0,100.0,True
CAND_00979,Cr22.88Fe15.92Mo35.26W25.94,4,0.0,0.0,22.88,0.0,15.92,0.0,35.26,0.0,0.0,0.0,0.0,25.94,100.0,True
CAND_00980,Al12.58Cr21.87Fe22.04Mn5.24Mo17.81Nb20.46,6,12.58,0.0,21.87,0.0,22.04,5.24,17.81,20.46,0.0,0.0,0.0,0.0,100.0,True
CAND_00981,Cu22.22Mn9.23Mo21.55Nb37.89W9.11,5,0.0,0.0,0.0,22.22,0.0,9.23,21.55,37.89,0.0,0.0,0.0,9.11,100.0,True
CAND_00982,Fe31.16Mo7.79Nb40.55Ni20.50,4,0.0,0.0,0.0,0.0,31.16,0.0,7.79,40.55,20.5,0.0,0.0,0.0,100.0,True
CAND_00983,Co15.88Mo10.47Ni29.22Ti11.90V17.82W14.71,6,0.0,15.88,0.0,0.0,0.0,0.0,10.47,0.0,29.22,11.9,17.82,14.71,100.0,True
CAND_00984,Co33.59Cu10.67Mn27.10W28.64,4,0.0,33.59,0.0,10.67,0.0,27.1,0.0,0.0,0.0,0.0,0.0,28.64,100.00000000000001,True
CAND_00985,Al42.60Mn27.83Mo16.32Ti13.25,4,42.6,0.0,0.0,0.0,0.0,27.83,16.32,0.0,0.0,13.25,0.0,0.0,100.0,True
CAND_00986,Cr31.62Fe26.93Mo31.26Nb10.19,4,0.0,0.0,31.62,0.0,26.93,0.0,31.26,10.19,0.0,0.0,0.0,0.0,100.0,True
CAND_00987,Cu11.55Fe12.48Nb24.02Ni16.09V14.45W21.41,6,0.0,0.0,0.0,11.55,12.48,0.0,0.0,24.02,16.09,0.0,14.45,21.41,100.0,True
CAND_00988,Al34.06Nb24.89Ni17.15W23.90,4,34.06,0.0,0.0,0.0,0.0,0.0,0.0,24.89,17.15,0.0,0.0,23.9,100.0,True
CAND_00989,Cr8.55Cu16.67Fe22.19Mn7.61Mo29.13V15.85,6,0.0,0.0,8.55,16.67,22.19,7.61,29.13,0.0,0.0,0.0,15.85,0.0,100.0,True
CAND_00990,Co10.51Cr8.51Cu21.86Fe31.44Ti8.87V18.81,6,0.0,10.51,8.51,21.86,31.44,0.0,0.0,0.0,0.0,8.87,18.81,0.0,100.0,True
CAND_00991,Al8.77Co20.50Fe20.15Mn7.37Nb16.01W27.20,6,8.77,20.5,0.0,0.0,20.15,7.37,0.0,16.01,0.0,0.0,0.0,27.2,100.0,True
CAND_00992,Fe15.19Mn8.05Mo12.58Nb36.93Ni18.14W9.11,6,0.0,0.0,0.0,0.0,15.19,8.05,12.58,36.93,18.14,0.0,0.0,9.11,100.0,True
CAND_00993,Al21.23Cr7.64Cu11.95Fe18.61Ni40.57,5,21.23,0.0,7.64,11.95,18.61,0.0,0.0,0.0,40.57,0.0,0.0,0.0,100.0,True
CAND_00994,Co27.65Fe19.90Mo19.50Ti8.40V24.55,5,0.0,27.65,0.0,0.0,19.9,0.0,19.5,0.0,0.0,8.4,24.55,0.0,100.0,True
CAND_00995,Co10.43Cu20.18Mn9.84Nb29.59Ni7.22Ti22.74,6,0.0,10.43,0.0,20.18,0.0,9.84,0.0,29.59,7.22,22.74,0.0,0.0,100.0,True
CAND_00996,Al25.07Cr10.08Mo6.17Nb37.41V21.27,5,25.07,0.0,10.08,0.0,0.0,0.0,6.17,37.41,0.0,0.0,21.27,0.0,99.99999999999999,True
CAND_00997,Cu13.82Mo17.19Nb32.50Ni16.97Ti19.52,5,0.0,0.0,0.0,13.82,0.0,0.0,17.19,32.5,16.97,19.52,0.0,0.0,100.0,True
CAND_00998,Cr21.77Nb30.50Ni19.53W28.20,4,0.0,0.0,21.77,0.0,0.0,0.0,0.0,30.5,19.53,0.0,0.0,28.2,100.0,True
CAND_00999,Co11.65Cu31.36Mo35.93Nb21.06,4,0.0,11.65,0.0,31.36,0.0,0.0,35.93,21.06,0.0,0.0,0.0,0.0,100.0,True
CAND_01000,Fe13.29Mn36.39V8.97W41.35,4,0.0,0.0,0.0,0.0,13.29,36.39,0.0,0.0,0.0,0.0,8.97,41.35,100.0,True
CAND_01001,Cu36.17Fe37.90Mn11.12Ti14.81,4,0.0,0.0,0.0,36.17,37.9,11.12,0.0,0.0,0.0,14.81,0.0,0.0,100.0,True
CAND_01002,Fe26.37Ni27.70Ti17.65V28.28,4,0.0,0.0,0.0,0.0,26.37,0.0,0.0,0.0,27.7,17.65,28.28,0.0,100.0,True
CAND_01003,Co30.54Cr20.62Mn23.06Mo6.64W19.14,5,0.0,30.54,20.62,0.0,0.0,23.06,6.64,0.0,0.0,0.0,0.0,19.14,100.0,True
CAND_01004,Al7.75Co40.26Cu28.92Mo9.47Nb13.60,5,7.75,40.26,0.0,28.92,0.0,0.0,9.47,13.6,0.0,0.0,0.0,0.0,100.0,True
CAND_01005,Cr18.48Cu42.02Fe17.02Mn13.41Ni9.07,5,0.0,0.0,18.48,42.02,17.02,13.41,0.0,0.0,9.07,0.0,0.0,0.0,100.0,True
CAND_01006,Cu9.95Mo41.10Ni6.80Ti29.56V12.59,5,0.0,0.0,0.0,9.95,0.0,0.0,41.1,0.0,6.8,29.56,12.59,0.0,100.0,True
CAND_01007,Al30.44Co22.57Cr17.66V29.33,4,30.44,22.57,17.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33,0.0,100.0,True
CAND_01008,Al26.63Co27.65Cu11.42Ni34.30,4,26.63,27.65,0.0,11.42,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0,100.0,True
CAND_01009,Al21.70Mn18.58Mo9.74V16.81W33.17,5,21.7,0.0,0.0,0.0,0.0,18.58,9.74,0.0,0.0,0.0,16.81,33.17,100.0,True
CAND_01010,Co11.30Cr24.62Ni15.19Ti11.95W36.94,5,0.0,11.3,24.62,0.0,0.0,0.0,0.0,0.0,15.19,11.95,0.0,36.94,100.0,True
CAND_01011,Co13.52Cu10.10Mo13.12Nb16.27Ni18.75W28.24,6,0.0,13.52,0.0,10.1,0.0,0.0,13.12,16.27,18.75,0.0,0.0,28.24,99.99999999999999,True
CAND_01012,Co23.50Cu21.41Mn13.48Mo9.25Ni12.99V19.37,6,0.0,23.5,0.0,21.41,0.0,13.48,9.25,0.0,12.99,0.0,19.37,0.0,100.0,True
CAND_01013,Co32.88Cr5.66Fe36.78Mo7.70Nb16.98,5,0.0,32.88,5.66,0.0,36.78,0.0,7.7,16.98,0.0,0.0,0.0,0.0,100.00000000000001,True
CAND_01014,Al37.15Fe11.66Ni23.63Ti7.98V19.58,5,37.15,0.0,0.0,0.0,11.66,0.0,0.0,0.0,23.63,7.98,19.58,0.0,100.0,True
CAND_01015,Co19.83Cr42.61Mo30.45W7.11,4,0.0,19.83,42.61,0.0,0.0,0.0,30.45,0.0,0.0,0.0,0.0,7.11,100.0,True
CAND_01016,Al10.45Cr41.87Mo13.18W34.50,4,10.45,0.0,41.87,0.0,0.0,0.0,13.18,0.0,0.0,0.0,0.0,34.5,100.0,True
CAND_01017,Cr10.39Cu22.29Mn13.54Nb42.37V11.41,5,0.0,0.0,10.39,22.29,0.0,13.54,0.0,42.37,0.0,0.0,11.41,0.0,100.0,True
CAND_01018,Al12.84Fe17.99Nb32.83Ni25.33V11.01,5,12.84,0.0,0.0,0.0,17.99,0.0,0.0,32.83,25.33,0.0,11.01,0.0,100.0,True
CAND_01019,Co14.13Cu35.03Fe12.77W38.07,4,0.0,14.13,0.0,35.03,12.77,0.0,0.0,0.0,0.0,0.0,0.0,38.07,100.0,True
CAND_01020,Cu13.00Mn13.35Mo34.97V38.68,4,0.0,0.0,0.0,13.0,0.0,13.35,34.97,0.0,0.0,0.0,38.68,0.0,100.0,True
CAND_01021,Co9.96Cu40.45Fe10.17Nb39.42,4,0.0,9.96,0.0,40.45,10.17,0.0,0.0,39.42,0.0,0.0,0.0,0.0,100.0,True
CAND_01022,Al25.52Co13.31Mo18.76Ti21.05V13.30W8.06,6,25.52,13.31,0.0,0.0,0.0,0.0,18.76,0.0,0.0,21.05,13.3,8.06,100.0,True
CAND_01023,Co39.56Cr13.91Nb15.89Ni12.46Ti18.18,5,0.0,39.56,13.91,0.0,0.0,0.0,0.0,15.89,12.46,18.18,0.0,0.0,100.0,True
CAND_01024,Al19.43Co20.11Cu10.18Fe18.12Mn8.42Mo23.74,6,19.43,20.11,0.0,10.18,18.12,8.42,23.74,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_01025,Co17.82Cu34.63Ni8.16V39.39,4,0.0,17.82,0.0,34.63,0.0,0.0,0.0,0.0,8.16,0.0,39.39,0.0,100.0,True
CAND_01026,Fe18.02Mo21.86Nb18.68Ni26.67V14.77,5,0.0,0.0,0.0,0.0,18.02,0.0,21.86,18.68,26.67,0.0,14.77,0.0,99.99999999999999,True
CAND_01027,Co21.34Fe16.64Mo20.76Ti41.26,4,0.0,21.34,0.0,0.0,16.64,0.0,20.76,0.0,0.0,41.26,0.0,0.0,100.0,True
CAND_01028,Mn5.76Mo12.22Ti7.82V40.59W33.61,5,0.0,0.0,0.0,0.0,0.0,5.76,12.22,0.0,0.0,7.82,40.59,33.61,100.0,True
CAND_01029,Al13.26Fe17.81Mn34.41Nb17.45Ni7.13V9.94,6,13.26,0.0,0.0,0.0,17.81,34.41,0.0,17.45,7.13,0.0,9.94,0.0,99.99999999999999,True
CAND_01030,Cr29.39Mn26.01Nb21.56Ni5.71Ti6.14V11.19,6,0.0,0.0,29.39,0.0,0.0,26.01,0.0,21.56,5.71,6.14,11.19,0.0,100.0,True
CAND_01031,Cr29.89Fe10.80Mo24.86Nb7.02Ni16.97V10.46,6,0.0,0.0,29.89,0.0,10.8,0.0,24.86,7.02,16.97,0.0,10.46,0.0,100.0,True
CAND_01032,Al22.48Fe18.08Mn25.83Mo33.61,4,22.48,0.0,0.0,0.0,18.08,25.83,33.61,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_01033,Al11.72Co10.03Fe27.73Mo22.94Nb17.45Ti10.13,6,11.72,10.03,0.0,0.0,27.73,0.0,22.94,17.45,0.0,10.13,0.0,0.0,100.0,True
CAND_01034,Cr18.50Cu17.73Mo12.09Nb22.91Ti8.88W19.89,6,0.0,0.0,18.5,17.73,0.0,0.0,12.09,22.91,0.0,8.88,0.0,19.89,100.0,True
CAND_01035,Al12.33Cr40.95Fe19.68Ti27.04,4,12.33,0.0,40.95,0.0,19.68,0.0,0.0,0.0,0.0,27.04,0.0,0.0,100.0,True
CAND_01036,Cu29.27Mn10.39Ni12.06V32.92W15.36,5,0.0,0.0,0.0,29.27,0.0,10.39,0.0,0.0,12.06,0.0,32.92,15.36,100.0,True
CAND_01037,Cu11.40Fe21.24Ni24.94V42.42,4,0.0,0.0,0.0,11.4,21.24,0.0,0.0,0.0,24.94,0.0,42.42,0.0,100.0,True
CAND_01038,Co31.79Cr16.56Cu11.96Mn25.18Ti6.59W7.92,6,0.0,31.79,16.56,11.96,0.0,25.18,0.0,0.0,0.0,6.59,0.0,7.92,100.0,True
CAND_01039,Co24.08Ni15.44Ti30.09V19.89W10.50,5,0.0,24.08,0.0,0.0,0.0,0.0,0.0,0.0,15.44,30.09,19.89,10.5,100.0,True
CAND_01040,Al18.39Co22.82Cr25.06Fe9.11Mn14.68W9.94,6,18.39,22.82,25.06,0.0,9.11,14.68,0.0,0.0,0.0,0.0,0.0,9.94,100.0,True
CAND_01041,Co22.02Cr22.07Mn13.65Mo20.57Nb21.69,5,0.0,22.02,22.07,0.0,0.0,13.65,20.57,21.69,0.0,0.0,0.0,0.0,100.0,True
CAND_01042,Cu32.64Fe14.88Mo35.14W17.34,4,0.0,0.0,0.0,32.64,14.88,0.0,35.14,0.0,0.0,0.0,0.0,17.34,100.0,True
CAND_01043,Al16.61Co19.16Nb33.21Ti17.45W13.57,5,16.61,19.16,0.0,0.0,0.0,0.0,0.0,33.21,0.0,17.45,0.0,13.57,100.0,True
CAND_01044,Co5.02Cu8.06Mo44.75Ti6.69W35.48,5,0.0,5.02,0.0,8.06,0.0,0.0,44.75,0.0,0.0,6.69,0.0,35.48,100.0,True
CAND_01045,Al21.40Co10.95Cu17.06Mo27.25Ni14.40Ti8.94,6,21.4,10.95,0.0,17.06,0.0,0.0,27.25,0.0,14.4,8.94,0.0,0.0,100.0,True
CAND_01046,Cu21.29Fe10.32Mn9.28Nb17.14Ti16.12V25.85,6,0.0,0.0,0.0,21.29,10.32,9.28,0.0,17.14,0.0,16.12,25.85,0.0,100.0,True
CAND_01047,Co24.83Cu16.17Fe27.22Mn8.28V8.69W14.81,6,0.0,24.83,0.0,16.17,27.22,8.28,0.0,0.0,0.0,0.0,8.69,14.81,100.0,True
CAND_01048,Cr23.37Mn18.77Mo23.50W34.36,4,0.0,0.0,23.37,0.0,0.0,18.77,23.5,0.0,0.0,0.0,0.0,34.36,100.0,True
